Status,Address,S/A,Price,For Tax Year,Gross Taxes,Sold Date,Days On Market,Age,Area,Total Bedrooms,Total Baths,Lot Sz (Sq.Ft.),Floor Area -Grand Total,Original Price,List Price,Driveway Finish,Floor Area - Unfinished,GST Incl,Foundation,Floor Area Fin - Basement,Zoning,Parking Places - Covered,# Rms,No. Floor Levels,Frontage - Feet,Depth,Type,Public Remarks
S,13656 27 AVENUE,F51,"$1,800,000 ",2019,"$7,554.39 ",10/10/2020,346,46,South Surrey White Rock,4,4,"21,736.00","3,286","$1,999,000 ","$1,888,000 ",Asphalt,0,,Concrete Perimeter,0,RH,2,13,2,131,166,House/Single Family,"Rarely find full half acres in the one of best location in Elgin Chantrell! Rectangular sunny south facing lot with over 3200 sqft house. Renovated laminated flooring, 4 bedrooms and 4 baths, two kitchens. very spacious living or family rooms on each level. Very quiet but walking distance to the best elementary--Chantrell Creek school and secondary--Elgin Park school. Hold to get rental income or build a luxury home surrounded by multi-Million dollar neighborhood.  One of best value, best location, best lot on the market."
S,3047 138 STREET,F51,"$1,815,000 ",2019,"$6,794.00 ",11/8/2020,34,33,South Surrey White Rock,4,4,"30,494.80","3,111","$1,869,000 ","$1,869,000 ",Asphalt,0,,Concrete Perimeter,0,SFD,3,13,2,94,326,House/Single Family,"Opportunity Awaits! Rarely available, 1 Acre Gross density property with southwest exposure, located in a quiet cul de sac backing onto Chantrell Creek. This 3100 sq.ft,  4 bedroom, 3 bath home is located in a private park like setting backing onto green belt behind and to the side. Perfect property for people with toys or hobbies. Offering loads of space and parking, including a detached (1112 sq.ft) triple car garage/workshop, plus additional covered parking for Boat or RV.  This home offers you the flexibility to live in, hold as an investment or build your dream home in an area of multi million dollar estates. Original owner, first time on the market in 34 years, opportunities like this don't come around very often. Close proximity to Chantrell Creek Elementary and Elgin Park Secondary"
S,962 FINLAY STREET,F54,"$1,815,000 ",2019,"$6,908.26 ",11/23/2020,32,3,South Surrey White Rock,5,5,"4,247.00","3,935","$1,948,000 ","$1,878,000 ",,0,,Concrete Perimeter,0,RS2,2,14,3,32.81,128.35,House/Single Family,"Contemporary, custom built home with attention to detail! Quiet location, across from greenspace SETS THIS HOME APART FROM THE REST! Upper level features Living Room with French doors leading to SPACIOUS deck facing small park, Dining room, den, Family room & an amazing chef's kitchen equipped with Thermador Refrigerator, Bertazzoni stove & steam oven (imported from Italy), two sinks, bar fridge.  French doors from kitchen lead to huge deck equipped patio heaters & outdoor kitchen for year-round enjoyment. Main level has 3 bedrooms; master has sparkling white, spa-like ensuite and deck engineered for hot tub. Basement has large Media Room with full bath and 2 bedroom LEGAL SUITE. This home is in pristine condition. Enjoy proximity to beach & quick access to Hwy 99 & US."
S,15016 40 AVENUE,F58,"$1,815,000 ",2019,$800.00 ,7/14/2020,127,42,South Surrey White Rock,5,2,"206,561.50","2,618","$2,189,000 ","$1,998,000 ",,0,,Concrete Perimeter,0,A-1,2,12,2,,,House with Acreage,"Investor and builder Attention! Welcome to 4.75 AC of green peaceful environment with Beautifully maintained Two storey large size wood made house with 5 bed/2 bath, Post and Beam const. Open layout and lots of space. Location, location, location. Mins drive to White Rock, Hwy 99, Hwy 10, Hwy 91 and 10 mins to US border."
S,3245 141A STREET,F51,"$1,828,000 ",2020,"$7,292.81 ",7/25/2020,178,15,South Surrey White Rock,5,4,"9,079.00","4,791","$1,998,000 ","$1,998,000 ",Concrete,0,,Concrete Perimeter,"1,973",CD,2,18,3,80.76,112.42,House/Single Family,"PROUD OF OWNERSHIP! Beautiful home designed by Raymond Bonter, located in desirable “Elgin Estates South Surrey with great curb appeal and attention to detail. Spacious living space consisting of 5 bdrms and 4 bathrms. The vaulted ceiling entrance leads you to the elegant cross the hall living and dining room. The double ceiling family room features a second fireplace, top to bottom windows. The gourmet kitchen has a built-in oven. The master suite is located on the main level of the home and offers high ceiling, top to bottom windows. The spa-like master bdrm features a separate shower, dual vanities, a linen closet and compartmentalized toilet. Three more bedrooms upstairs. Finished Basement with one bdrm, spacious games room, separate entrance. A/C included. Great neighborhood!"
S,14258 18A AVENUE,F52,"$1,835,000 ",2019,"$3,877.02 ",11/25/2020,63,0,South Surrey White Rock,4,5,"6,053.00","3,205","$2,029,000 ","$2,029,000 ",,0,No,Concrete Perimeter,0,RF,2,16,2,52,,House/Single Family,"A stunning newly crafted two level Residence situated on a private 6,053 sq.ft. lot in the centre of Sunnyside park area. This gorgeous home has been exquisitely built and features an elegant open floor plan including formal living & dining areas, designer lightings, radiant in floor heating, custom millwork, air conditioning, HRV. Main floor offers sensational custom kitchen with top grade appliances, a wok kitchen, an open dining room & a nice family area. Upstairs offers a graceful oversize master suite as well as 3 spacious ensuites to fulfill all your family needs. Minutes walk to the prestigious Semiahmoo Secondary school, park, rec center, library & the beach."
S,14258 18A AVENUE,F52,"$1,835,000 ",0,$0.00 ,11/25/2020,27,0,South Surrey White Rock,4,5,"6,053.00","3,205","$1,948,000 ","$1,948,000 ",,0,No,Concrete Perimeter,0,RF,2,16,2,52,,House/Single Family,"A stunning newly crafted two level residence situated on a private 6,053 sq. ft. lot in the centre of the Sunnyside park area. this gorgeous home has been exquisitely built and features an elegant open floor plan including formal living & dining areas, designer lightings, radiant in floor heating, custom millwork, air conditioning, HRV. The main floor offers sensational custom kitchen with top grade appliances, a wok kitchen, an open dining room & nice family area. Upstairs offers a graceful oversized master suite as well as 3 spacious ensuites to fulfill all your family needs. Minutes walk to the prestigious Semiahmoo Secondary school, park, rec center, library & the beach."
S,15499 VICTORIA AVENUE,F54,"$1,835,000 ",2019,"$8,083.15 ",9/1/2020,21,29,South Surrey White Rock,5,4,"3,510.00","3,827","$1,998,000 ","$1,998,000 ",Concrete,0,,Concrete Perimeter,"1,181",RS-3,2,23,3,30,117,House/Single Family,"VIEW view view!! Ocean views from all 3 floors, from this well thought out custom built home, top floor has big wide open floor plan, 10 ceilings, floor to ceiling bronzed windows, 4 skylights 2 opening, gourmet kitchen, gas range, wall oven, 2 fridges, large walk-in pantry, 2 extra large sun drenched sundecks front and back plumbed for natural gas BBQ, main floor has master bedroom with walk-in closet, steam shower/jetted tub, 2 generous size bedrooms, basement extra large 2 bedroom suite, parking for 8 cars, low maintenance lot with lane access, double garage off the back lane, 2 laundry rooms, 2 hot water tanks, 4 gas fireplaces, over 1200 sq. ft. of outdoor living space on all 3 floors, all floors fully insulated, only 1/2 a block to the sandy beaches of White Rock."
S,14887 HARDIE AVENUE,F54,"$1,840,000 ",2019,"$9,178.78 ",11/26/2020,41,47,South Surrey White Rock,4,4,"6,912.00","3,247","$2,400,000 ","$2,150,000 ",,0,,Concrete Slab,0,RS-1,2,13,2,96,72,House/Single Family,"VIEW VIEW VIEW - Unobstructed Panoramic Ocean Views ! VERY RARE corner property has 96ft frontage, offers views of Semiahmoo Bay, San Juan Islands and west to Pt Roberts. Solid older home built in 1973 is 3,247sqft, 4 bedrooms, 4 bathrooms & den with a large wrap around balcony. Live in or rent out while you plan your dream home in this prestigious neighborhood of multi million dollar homes."
S,3541 CANTERBURY DRIVE,F58,"$1,840,000 ",2019,"$6,186.96 ",7/30/2020,0,24,South Surrey White Rock,4,3,"10,606.00","2,723","$1,928,000 ","$1,928,000 ",,0,,Concrete Perimeter,0,CD,3,12,2,85.5,123,House/Single Family,"Morgan Creek – Extremely rare opportunity to right-size, in this exclusive South Surrey neighbourhood. Wonderfully re-envisioned, 4bd/3ba, 2,723sf home on a beautifully manicured 10,600sf lot w/ PRIVATE backyard & pool! Extensively updated throughout and expertly appointed w/ select materials & finishings. Entrance greets you w/ hdwd floors, winding staircase and cross-hall living room & office. Further in is the inviting and bright kitchen w/ stone cntrs, s/s appl’s. walk-in pantry & adjacent fam rm; leading out to an amazingly private, bkyd retreat w/ sunny west exposure! Upstairs; 4 bdrms, incl mstr w/ spa-like ensuite. All this plus 3 car garage, add’l storage, air-con & opportunity to convert main flr office to bdrm. Call today!"
S,3348 141 STREET,F51,"$1,847,000 ",2019,"$6,976.12 ",7/9/2020,59,16,South Surrey White Rock,5,4,"11,848.00","3,898","$1,966,000 ","$1,966,000 ",,0,,Concrete Perimeter,"1,384",CD,2,19,3,73.58,163.74,House/Single Family,"Located in desirable Elgin Estates, this eye catching executive 5 bed,4 bath 3 storey home has tremendous curb appeal. Gleaming hardwood floors and exceptional millwork throughout. Granite chef’s kitchen opens to an amazing double ceiling family room with oversized windows allowing in an abundance of natural light! Spacious master bedroom accompanied by a luxurious ensuite and 2 additional bedrooms of general size upstairs. Above ground daylight lower level features 2 guest bedrooms, games room and a secondary kitchen for your versatile needs! Walk out onto a spectacular and private backyard on the greenbelt with hot tub for all year round entertainment."
S,13212 22B AVENUE,F51,"$1,850,000 ",2019,"$6,579.93 ",11/22/2020,44,31,South Surrey White Rock,4,4,"13,982.00","4,093","$1,888,888 ","$1,888,888 ",,0,,Concrete Perimeter,0,RH-G,2,10,2,124,109,House/Single Family,"Your search is over. Completely updated home in Huntington Park, backing onto green for total privacy. Completely renovated kitchen, granite countertop with top of the line appliances. High ceiling, crown mouldings, solid oak floors, wood frame windows, river rock fireplace, with built-in entertainment center, designer colours, beautiful window dressings. Powder rm + full bathroom on main.4 Bedroom and laundry upstairs. All situated on large 1/2 acre GD lot. Inground sprinklers with newly designed landscaping and deck, the list goes on. Definitely shows a 10+!"
S,13715 BLACKBURN AVENUE,F54,"$1,850,000 ",2019,"$9,048.10 ",10/15/2020,6,7,South Surrey White Rock,10,8,"7,908.00","6,007","$1,990,000 ","$1,990,000 ",,0,,Concrete Perimeter,"1,925",RS-1,3,19,3,60,132,House/Single Family,"Located on most desirable street in West White Rock. This 3 story Modern home offers unique reverse living floor plan. The main-level foyer leads to den on your left and nanny bedroom on your right. Master bedroom with large walk in closet and open to front deck. A staircase leads to the upper level where the heart of the home lies. An open living and dining space have views to the front yard through large windows along the wall. The adjacent kitchen is open and provides an island counter with large wok kitchen and a walk-in pantry. Walkout basement has media room and laundry. Other features including triple garage, radiant heating, wrap around decks on both levels . Ray Shepherd Elementary and Elgin Park Secondary catchment."
S,2694 141 STREET,F52,"$1,850,000 ",2019,"$7,825.95 ",8/3/2020,20,40,South Surrey White Rock,3,3,"31,514.00","3,518","$2,000,000 ","$2,000,000 ",,0,,Concrete Perimeter,0,RA-G,2,13,2,137.86,260,House/Single Family,"Situated in the very desirable Woodshire Park area, this private 0.72 acre serviced property backs onto green belt. The 3518 sqft home features a newer open concept kitchen, maple cabinets, granite counters, newer appliances and newer flooring. Total 3 bedrooms and 3 bathrooms, two huge games room, a private entrance to home office, vaulted ceiling and more! School catchment: Chantrell Creek Elementary and Elgin Park Secondary. Please call for additional details!"
S,1081 LEE STREET,F54,"$1,850,000 ",2019,"$9,196.96 ",6/14/2020,5,17,South Surrey White Rock,5,5,"7,590.00","3,769","$1,898,000 ","$1,898,000 ",Asphalt,0,,Concrete Slab,0,RES,2,19,2,66,115,House/Single Family,Beautifully maintained 1 owner family home in prime White Rock loc. This property boasts lovely views towards Semiahmoo Bay & SouthWest towards Georgia Straight. Home is immaculate with pride of ownership throughout. 3 bedrooms on the main level plus a separate 2 bdrm self cont in-law suite down. Enjoy the views & sunsets while dining on the west facing sundeck. Loads of outdoor space for summer entertaining. Close proximity to schools and shopping yet the location is whisper quiet. This home will not disappoint. Viewing by appt only between 11 & 4.
S,2089 156 STREET,F55,"$1,850,000 ",2019,"$6,193.33 ",6/25/2020,9,3,South Surrey White Rock,6,7,"9,334.00","4,712","$1,979,888 ","$1,979,888 ",,0,,Concrete Slab,0,RF,2,20,2,50,187,House/Single Family,"CROWN JEWEL - Perched on a grand 1/4 acre lot in desirable South Surrey. This grand-scale, custom-built residence features open plan with soaring ceilings, formal living & dining, office, huge great rm & gourmet chefs kitchen, incl full wok kitchen & outdoor BBQ area. Direct walk-out access to a basketball court and terrace offering an indoor/outdoor lifestyle like no other. This 4700sqft 6bd/7ba home is the perfect blend of luxury, style & quality craftsmanship. Beautiful master bdrm retreat w/spa style ensuite and large walk in closet. Features: Control 4 Smart Home System, Security System, Outdoor BBQ & Kitchen, AC, HRV, Basketball Court & more! This one is a MUST-SEE! Showings by Appointment Only."
S,870 164 STREET,F55,"$1,850,000 ",2019,"$5,385.04 ",10/18/2020,45,10,South Surrey White Rock,5,4,"8,478.00","4,817","$1,968,000 ","$1,899,000 ",,0,,Concrete Perimeter,"1,703",RF,2,20,3,53.15,159,House/Single Family,"Amazing Home located in McNally Creek. Custom Executive lifestyle Home built by reputable builder - Laurel Ridge Homes. Featuring: interior with attention to fine details; Colour scheme, wainscoting, coffered ceilings, crown moldings, walnut floors. 5 bderm, 3.5 bthrm home w/large open floor plan. Professional kitchen w/double island, s/s appl. sub-zero fridge. Beautiful Private garden & BBQ patio. Upper: vaulted ceilings, huge master suite w/covered balcony, 2 large bdrms, 2 baths, and laundry. Basement; entertaining bar, wine cellar, media room, rec room, gym & guest bdrm. Garage w/lge. workshop. Beautifully landscaped, close walking distance to White Rock beach."
S,14145 25A AVENUE,F52,"$1,850,000 ",2019,"$7,020.84 ",9/8/2020,12,33,South Surrey White Rock,4,3,"28,464.00","3,249","$2,098,000 ","$2,098,000 ",,0,,Concrete Perimeter,0,RA-G,2,14,2,98.32,289.66,House/Single Family,"Enjoy your own exclusive retreat on a private Stanley Park inspired property nestled among multi million-dollar estate mansions in beautiful Woodshire Park. This 4 bedroom (all on the upper floor), 3 bathroom, 3249 sqft home is ideal for you and your family boasting a large kitchen with S/S appls and granite c/tops opening to the eating area and bright family room. The kids will love the separate games room on the main floor for their play dates (possible media room). The master bedroom is spacious and includes a WIC and grand ensuite. All of this situated on a meticulously landscaped 28464 sqft lot - sunny, flat, backing onto green space, with a regular shape, wide frontage and clear of large trees. An utterly amazing home with endless potential!"
S,17434 28A AVENUE,F54,"$1,851,000 ",2019,"$6,659.81 ",7/28/2020,8,36,South Surrey White Rock,5,3,"30,492.00","3,845","$2,098,000 ","$2,098,000 ",,0,,Concrete Perimeter,"1,123",RES,4,18,3,148,196,House/Single Family,"Country Woods quietest location with immediate access to the park and walking trails, this well-appointed five bedrooms home has a room for everything! featuring a finished basement. Ideal for extended family members and family that needs big recreation areas; corner location with abundant natural light to enjoy a stunning patio complete with water feature, built-in barbeque and entertainment area, In addition, there is a detached 30 x 30 workshop for the automobile enthusiast with a loft area that has many possibilities complete with power and plumbing. This is a stunning family estate in a splendid location in nature to experience, a must to see!"
S,3239 CANTERBURY DRIVE,F58,"$1,855,000 ",2019,"$7,848.33 ",6/6/2020,32,25,South Surrey White Rock,4,4,"11,673.00","3,684","$2,090,000 ","$2,090,000 ",,0,No,Concrete Perimeter,0,CD,2,11,2,85,131,House/Single Family,"WELCOME TO MORGAN CREEK! Elegant 2-storey home with GREAT CURB APPEAL. Nicely manicured landscaping throughout. UNOBSTRUCTED view of the 7TH FAIRWAY. Well laid out floor plan w/ MASTER ON THE MAIN. 3 SPACIOUS BR upstairs with a large games room. CUSTOM BUILT Maple Wood Cabinets and paneling throughout this home. Gourmet Kitchen, Eating Are, & Family Room has a 180 DEGREE view of the golf course. French doors open up to connect your living spaces onto your courtyard. Conveniently located in the Morgan Creek neighbourhood, close to shopping, recreation centres, grocery stores, restaurants, & quick access to HYW 99 & HWY 15. SOUTHRIDGE, MORGAN CREEEK ELEM. MINUTES AWAY. Definitely a MUST SEE, Rare opportunity!"
S,13825 25 AVENUE,F51,"$1,855,000 ",2019,"$8,289.21 ",11/28/2020,122,24,South Surrey White Rock,5,5,"12,893.00","5,091","$1,990,000 ","$1,990,000 ",,0,,Concrete Perimeter,0,SFR,,12,3,311.7,,House/Single Family,"Exclusive Peninsula Park custom built 5 bdrm 5 bath, 5091 sq ft residence on a 12,893 sq ft property with fully landscaped private backyard. Two of the bedrooms had large ensuites enabling the master bedroom to be either on the main floor or upstairs. Kitchen, eating area, family room and office/den overlook an extensive backyard. Finished basement has great room, family room and 2 bdrm with separate entrance. This luxurious home is perfect for any growing family, is very close to Chantrell Creek Elementary and within distance to Elgin Park Secondary School."
S,13068 14A AVENUE,F53,"$1,860,000 ",2019,"$5,627.84 ",9/1/2020,5,12,South Surrey White Rock,4,4,"8,052.00","2,968","$1,899,000 ","$1,899,000 ",,0,,Concrete Slab,0,RF,3,13,2,66,122,House/Single Family,"Welcome to OCEAN PARK! Amazing quality, CUSTOM BUILT home by Padwood Homes. OPEN CONCEPT floor plan, SPACIOUS KITCHEN, butler’s pantry, laundry, den & dining on main floor. 4 BEDROOMS UP includes a master bedroom with its own south-facing private balcony. This energy efficient home has been meticulously maintained by its owners. Rare DETACHED DOUBLE CAR GARAGE W/ 220 POWER & RV PARKING. Exterior loft space above detached garage w/ separate entrance can act as a nanny suite, HOME OFFICE W/ PRIVACY, or guest living space. South facing fully fenced private backyard gets a lot of sunshine. Nicely landscaped throughout. OUTDOOR HEATED PATIO W/ FIREPLACE. Best location on the west side. Very quiet street, close to transit, WR & Crescent Beach and the best schools on the peninsula. Enjoy!"
S,2663 MCBRIDE AVENUE,F53,"$1,862,000 ",2019,"$5,441.58 ",9/1/2020,26,117,South Surrey White Rock,6,4,"5,993.00","3,285","$1,897,000 ","$1,897,000 ",Concrete,0,,Concrete Perimeter,0,RF,,18,2,50,,House/Single Family,"Tastefully renovated home offering flawless modern luxury! This stunning home will delight anyone w/its natural light flooding in through the oversized windows & skylights, while the open-concept layout connects effortlessly to a sun-soaked deck. The home was renovated in 2019 & now features gorgeous features throughout. All the bedrooms are just right in size, including the luxurious master suite w/a walk-in closet & a show-stopping master bath w/a huge double vanity, pendant lighting, & a large walk-in shower. Downstairs, the basement is beautifully finished & houses a two-bedroom suite. There is also plenty of off-street parking along w/back lane access, & you could easily add a garage if needed. With so much to love about this pristine home, you'll be happy here for years to come!"
S,16683 31B AVENUE,F57,"$1,871,429 ",2019,"$5,093.45 ",6/2/2020,90,0,South Surrey White Rock,8,8,"9,235.00","5,169","$1,995,000 ","$1,995,000 ",Concrete,0,No,Concrete Perimeter,"1,562",RH,2,20,3,72,128,House/Single Family,"Breathtaking mountain and farm land view home situated in a quiet upscale neighbourhood in South Surrey! 20ft ceilings at main dining and foyer once you enter. Beautiful sunlight coming from floor to ceiling large windows. 8 bedrooms (includes 2 bedroom LEGAL SUITE), Large Office, 3 Kitchens (including Wok Kitchen), 8 bathrooms. Endless Designer finishing. Fully equipped media room. Glass railings through out. Three levels of patios offers an expansive entertainment experience. RV and boat parking. The best location in South Surrey just minutes from the most prestigious South ridge school, Morgan Creek Shopping Mall, Morgan Creek Golf Course, fine dining restaurants, designer stores, new creation centre and swimming pool."
S,2411 125 STREET,F53,"$1,875,000 ",2019,"$5,640.63 ",10/20/2020,29,18,South Surrey White Rock,4,4,"6,846.00","3,796","$1,949,000 ","$1,899,000 ",Aggregate,0,,Concrete Perimeter,"1,346",RF,2,19,3,83.46,,House/Single Family,"Fabulous family home in CRESCENT HEIGHTS. Sitting in a quiet cul-de-sac of Craftsman homes, this beauty was built by Treeline Construction with attention to quality & detail & has been lovingly maintained by the original owners. With 4 bedrooms & 4 baths there is plenty of living space for every member of the family. Extensive recent renovations include sanding/sealing maple hardwood floors, paint, wallpaper, lighting, baseboards, backsplash, fireplace surrounds, s/s appliances & more. Open kitchen & spacious family room lead to the south facing, beautifully landscaped yard. Basement has a media room, bedroom, full bath, flex areas. Loft above the dble garage (407 sq ft) is perfect for an office, guests, nanny, gym. Walk to Crescent Park Elem (Late French), Elgin Park Sec & Crescent Beach."
S,13072 21 AVENUE,F51,"$1,875,000 ",2019,"$6,605.49 ",9/20/2020,19,33,South Surrey White Rock,4,3,"13,922.00","2,758","$1,998,800 ","$1,998,800 ",Aggregate,0,,Concrete Slab,0,RH-G,5,11,2,98.4,142,House/Single Family,"Huntington Park South Facing Backyard. Fantastic Home for the Kids, the Pets, the Toys, this property is a Car Enthusiasts Dream with its 3 Car Attached and 2 Car Detached Garage and Finished Coach House with 2pc Bathroom and Wetbar. Outside features RV parking and beautifully maintained yard complete with sprinkler system. Just steps to walking trails and dog wood off leash dog park. Recently Renovated well constructed (2x6) & well maint. home. Huge kit., new high end laminate flooring. Lrg nook & Family Room open to patio. Gorgeous Foyer with winding staircase and 4 extra large bedrooms. This home has so much to offer and is a must see."
S,15711 ROPER AVENUE,F54,"$1,876,190 ",2019,"$7,548.00 ",11/20/2020,51,3,South Surrey White Rock,7,8,"7,292.00","5,115","$1,989,000 ","$1,989,000 ",,0,,Concrete Block,0,RS1,,13,3,80,120,House/Single Family,"Located in the heart of White Rock, this beautiful executive 2 story + finished suite home offers 8 bedrooms, 7 bathrooms, a fully equipped kitchen and more! High end appliances, a massive island, pantry, and a spice kitchen in this home. This wonderful open concept design is sure to please any family and entertain in the large media room equipped with built-in cabinets. It also features high ceilings, stunning natural light that shines through the huge windows, and a beautiful covered deck with ocean view."
S,1955 150 STREET,F52,"$1,877,000 ",2019,"$3,459.38 ",8/14/2020,46,0,South Surrey White Rock,4,5,"6,073.00","3,401","$2,049,800 ","$2,049,800 ",Paving Stone,0,No,Concrete Perimeter,0,RF,2,13,2,46,,House/Single Family,"A stunning newly crafted residence on sun-drenched backyard in the heart of Sunnyside park area. This gorgeous home has been quisitely built and features rich oak hardwood floor on all levels, designer lightings, radiant in floor heating, custom millwork, air conditioning and HRV. Main floor offers a sun drenched living area, sensational custom kitchen with top grade appliances, a wok kitchen, an open dining room and a spacious den. Upstairs offers 4 spacious ensuites including a spa like master, a loft room fulfill all your entertainment needs. Minutes walk to the prestigious Semiahmoo secondary school, rec centre, library and the beach."
S,14096 28A AVENUE,F51,"$1,880,000 ",2019,"$6,698.16 ",8/13/2020,70,28,South Surrey White Rock,4,3,"14,157.00","3,743","$2,100,000 ","$2,100,000 ",,0,,Concrete Perimeter,0,RH-G,3,11,2,102,,House/Single Family,"RARE WEST ELGIN HOME with Gated Garage for RV PARKING! A beautifully situated Estate home boasting almost 4,000sqft of living space on 2 well appointed levels. Main floor built for entertaining; a Grand Entrance Hall with wrap-around staircase and designer lighting flows into a gracious Formal Living Room. Dining Room opens into the Gourmet Kitchen with top-of-the-line appliances, centre island and additional eating area. Family Room with French Doors leading to the meticulous South Facing backyard with lush landscaping. Den/Bedroom on main and a Rec Room above offers versatility for your family's needs. Upper level boasts 4 large bedrooms including the Master Suite with Luxe Ensuite and Walk-in-Closet. Pristine 1/3 Acre property walking distance to Chantrell Creek & Elgin Park Schools."
S,16077 MORGAN CREEK CRESCENT,F58,"$1,880,000 ",2019,"$7,698.00 ",11/11/2020,112,25,South Surrey White Rock,6,5,"10,542.00","5,529","$2,300,000 ","$2,098,000 ",Aggregate,0,,Concrete Perimeter,"2,774",RES,2,18,2,85,,House/Single Family,"PERFECT FAMILY HOME! Situated on a beautiful street in Morgan Creek, backing onto to the 7th Fairway. Stunning foyer welcomes you to this beautiful rancher with full basement that boasts traditional charm throughout. Gourmet kitchen with quality cabinetry, large center island, double ovens & separate eating area opens to cozy family room. Private living & dining room for formal entertaining. Extensive mill work detail & high ceilings throughout. Master bedroom and 2 other bedrooms on the main all with private en suites.Lower level features media & recreation area, bar, 3 other bedroom and lots of storage.  Located on a 10,000 sqft property with expansive patio space for outdoor living.  New roof in 2018.  Nothing to do here, just relax and enjoy!"
S,890 KEIL STREET,F54,"$1,885,000 ",2019,"$6,365.54 ",8/29/2020,40,2,South Surrey White Rock,6,6,"4,092.00","3,784","$1,999,000 ","$1,999,000 ",Paving Stone,0,,Concrete Perimeter,"1,228",RS-2,2,18,3,33,,House/Single Family,"Beautiful modern style beach home with clear unobstructed ocean views. Reverse layout allows you to be surrounded spectacular views in the areas where you'll spend most of your time. Basement floor offers a media room and 2 bedrooms legal suite with full bath, laundry room and separate access. Main floor offers 4 bedrooms including 2 master bedrooms, second laundry room and separate access. On the top floor you have large centralized kitchen which connects with the family room, dining room and separate living room. Homes also features radiant heating, A/C, HRV, residential elevator, heated garage with electrical car charger. Minutes walk to East Beach. Easy access to HWY 99 and U.S. Border."
S,1500 BISHOP ROAD,F54,"$1,888,000 ",2019,"$7,807.18 ",10/8/2020,115,6,South Surrey White Rock,4,5,"5,721.00","5,016","$1,998,000 ","$1,998,000 ",Concrete,0,,Concrete Perimeter,0,RS-1,2,16,3,55,105,House/Single Family,"BISHOP HILL, White Rock's premier boutique subdivision, Enjoy top floor Ocean views from this exquisitely built to the highest standard & beautifully designed home with all features you would expect. Exceptional entertainers kitchen, geothermal heating system, abundant natural light throughout the house, south-facing, with private outdoor space, perfect for entertaining. This home was custom designed and built for the owner-developer including a spacious 800 sq.ft 1-bed l bath inlaw suite. Steps to the beach, restaurants, and all the lifestyle amenities that White Rock offers, close to schools (Semiahmoo catchment with IB program).and transportation, yet very private,  Bare land strata with 9 luxury homes. Only private showings. A must to See!"
S,17325 31 AVENUE,F57,"$1,888,000 ",2019,"$8,838.74 ",8/25/2020,75,33,South Surrey White Rock,3,3,"60,527.00","1,781","$2,098,000 ","$2,098,000 ",,0,,Concrete Perimeter,0,RA,2,10,1,149,385,House with Acreage,"This custom built rancher sits beautifully on a private 1.39 acre cul-de-sac property with fabulous mountain views! Boasting 3 (could be 4) spacious bedrooms and 3 full bathrooms this home will not disappoint. Enjoy relaxing on the sun filled deck overlooking 1000 blueberry bushes in your back yard which is ideal for a U-Pick farm. Features include a large kitchen and family room excellent for entertaining, soaring ceilings in the living room, a 6' crawl space for all your storage needs, and RV parking. Pride of ownership can be seen throughout the property as both the home and land are meticulously kept in great condition. Fantastic opportunity for someone looking for a  home based business or investor looking for a rare opportunity. Property is not in the ALR."
S,1829 148A STREET,F52,"$1,890,000 ",2019,"$3,912.82 ",7/21/2020,29,0,South Surrey White Rock,4,5,"6,000.00","3,353","$2,088,000 ","$2,088,000 ",,0,No,Concrete Perimeter,0,LUC,2,13,2,60,100,House/Single Family,"Introducing Semiahmoo By DVL - A BRAND NEW 4 bedroom & 4.5 bathroom home located just minutes to Semiahmoo Secondary School, Bayridge Elementary School, South Surrey Pool/Recreation & Athletic Parks, Trails, Shopping & More. This home offers a spacious & open concept floor plan featuring a functional layout: formal living and dining rooms, a primary kitchen as well as a secondary prep kitchen, an expansive master wing on the upper level, a bonus family room on the upper & much more! Perfectly nestled on a west facing property in a family friendly cul-de-sac! This home will be ready soon. Call to inquire. With prestigious industry recognition as a 2020/2019 Georgie Awards Finalist and 2019/2017 Ovation Awards Finalist with a BBB A+ Business Rating, DVL Homes is a name you can trust."
S,2289 131A STREET,F51,"$1,890,000 ",2019,"$6,340.33 ",7/4/2020,53,25,South Surrey White Rock,4,4,"12,022.00","4,167","$1,999,900 ","$1,999,900 ",Aggregate,0,,Concrete Perimeter,0,RH-G,3,13,2,95.14,142.38,House/Single Family,"Are you looking for something different - rather than the usual, something jazzy and unique, with a European Modern style- then this is the home!  Current owner has done a full interior updating; from a new furnace, new bathrooms,new kitchen with high end appliances plus much more. Rarely found Master bedroom on the Main Floor plus an additional bedroom on main with 2 bedrooms up for a total of 4.  Plus extra living areas; features a large Games room, Sunroom off the Kitchen with total privacy, a Den and an oversized 3 car garage ideal for car hobbyist. This home has an open floor plan style with high vaulted ceilings and a feature fireplace.  Located in Huntington Park on a quiet cul de sac with a private sunny backyard. Close walk to Elgin High School, this is a move in ready Luxury home"
